Revoked_ID,revoke_time,Upmsg
1690151612990092778875597736859897617181334070218310876732811531365755281216915095715382431412692710733360818694723949463926894470994086377069766227116369663383037800881822588037412100026285859960845302115847249101026456505980909087849277955268922056290326131941811879431471239066867438931752788676606803258032550114006877018010936525594252758135281992616750195139792420875495907013132760413150389092282942902427217550262193124951502367351054911056449948425273937,0.014412164688110352,"((31585208127148020538364393604409960308680130301762016834089668440220795468778123377254765374016956847403159334224661287860603110322090938085464941635440853232513741762374401815044104779406338416313125461753286364392906911434195810304897294878799721547988478445201498941315692703604393964658825437698627987759542624958756717773995000264063298400564659184982165398352147811522776950065958032034718751062341326997515540086902732070924243195164984684949609642677533, 1690151612990092778875597736859897617181334070218310876732811531365755281216915095715382431412692710733360818694723949463926894470994086377069766227116369663383037800881822588037412100026285859960845302115847249101026456505980909087849277955268922056290326131941811879431471239066867438931752788676606803258032550114006877018010936525594252758135281992616750195139792420875495907013132760413150389092282942902427217550262193124951502367351054911056449948425273937), b'\xf4\x01h\xe8\x08\xde,k-7\xd2\x0c\xe0\x11\x92N\xc2B\r\xaeT\xc0\x06\x86\xc9\x8c}u2o1\xc0\xc1k\xb8Z#v(\xf9\x96\xa4\xa9\xff@\xc1\n\xd9')"
2140681161173572059059784430380600821709291336827695507878304793031793093090952318295868307621268894004444584567994921767259620515679826966996175892041269732077960257177465433814112723011513333830108448149541909414359835293382902645430419240656062613300618082172869566968879560954124059867106015919109898343373476319753299522681238544148229725749298268824950716433378532479868669237152358611453722463695273370003928783071427924942370070201711441712148456434447089,0.01450800895690918,"((44570404706886075887421821477400546104638364697877352393819953636026485481358439228215933365441074601453620736955052942908679989265983669019439829250929000750542979156224991499640258595544338261387210622278567232976289197928998293819372003301977090998124300920484859906640172556999149266147154960195373661376424129294007251091836381377525377245304993425616917176228405310253794535912756371974131437851364574926909283795685510823257062672626818879099850206785855, 2140681161173572059059784430380600821709291336827695507878304793031793093090952318295868307621268894004444584567994921767259620515679826966996175892041269732077960257177465433814112723011513333830108448149541909414359835293382902645430419240656062613300618082172869566968879560954124059867106015919109898343373476319753299522681238544148229725749298268824950716433378532479868669237152358611453722463695273370003928783071427924942370070201711441712148456434447089), b'\xea\x9d\xf8W\x16R\x82\xdb\xad\x8f\xcaX\xcc-\x15|[\xd4\xd7[\xff\xf96;\xbb\x01O]\xc3\xb5\xa3\xd4T)\xbf\r\xe5\x0f\xb7\x91G\xfb\xc2\x82\x0b@\x11\xed')"
1992892710425051333181591849048142460037935766911504497320923750207414675881001655673773642591894844062989497807519489447572819050356097358425947749373376769452520787321076738502406358843377534151192791634321803126006607524404047284026872912030557554741031260366197399030458881354524352836426521418931621792785261316709035141218618938378391238730550370124273311664656940249016364375152558729639947754723454977249383399042769015991310206073283034032517394110179771,0.014411211013793945,"((63084563325432841115189571134115454029860931391894097271277937935995511914486007784268387028121243998916251950468829740891873633647943207364754058799331699126602709578645663753091873168427611756555766605578887349957482679073817507892339368949711663474629960868146429678944048403005778250178364443201743869862106691430436668258755168799888661982006459492178897345110598759553785692747209627059598464859092274430228582896865511200047341573893507175132905830806514, 1992892710425051333181591849048142460037935766911504497320923750207414675881001655673773642591894844062989497807519489447572819050356097358425947749373376769452520787321076738502406358843377534151192791634321803126006607524404047284026872912030557554741031260366197399030458881354524352836426521418931621792785261316709035141218618938378391238730550370124273311664656940249016364375152558729639947754723454977249383399042769015991310206073283034032517394110179771), b'H\xc7Li\xfe\x11y\xa8\xbd\x87\x96#\xd4\r-d\xe0*\x90sMP\x7f\xb5\xba\x07\xaf#9\x89\xbe3\xeb\xe8l\xf1\xc5\x85g2\xc7\xce\x89\xa8\x9ccv\xd0')"
2013111924200162762536182111180831632522100385694203499787752838534598813805779845208470261370850076614380099748948202556466164509241371593576025487046270627770134825530896066828896340247888587976618337326975943520418752721709072766861749847653467924232693344470132877433569626167946568417707423965435302747673190674015799472939859733694677451533967574364190404587574427637510351472838156128859209499498208728951571127582188710121787648728670819376517488905800791,0.029209136962890625,"((38080155896485852507964558397463593770072185388255441267728088580509790559973105410708351110557076742122300192665758234964316151065968028768154668863493505775504598872663855356858983093797902384650181641534530721210787717480426217213981811226099424713517521897625993102655594279910748103510998050987210848736784257725369725282231720531421819958385099157908269261948183984631836969531212741195144027835763600475226688061379502498565019330580791838122812686464427, 2013111924200162762536182111180831632522100385694203499787752838534598813805779845208470261370850076614380099748948202556466164509241371593576025487046270627770134825530896066828896340247888587976618337326975943520418752721709072766861749847653467924232693344470132877433569626167946568417707423965435302747673190674015799472939859733694677451533967574364190404587574427637510351472838156128859209499498208728951571127582188710121787648728670819376517488905800791), b'I8\x95\x8cG\xc4(\xdd\xf2G\xe2|\xfa,\xda\x8f\xe7b\x94\x14\xaa\xde\xa7\xef\xfb,\xbe\x12\xc3Z\xbaE\xf0b\x05$\xe1\xc2\x8bGG|0\x98\x1e\xf6a\xa2')"
1939612658412387799403010799131195425285281100613910232117406731612589807200314416168552311008372794047717187540306696034799562725576399567125939241148320064790902433868880735761731397043187774890786287797778201061344146947223594845627929545298515046591577967744106507008033520558539081923461006035900099155186607634258469008517248154309503687601677855686060615711050250756824268664607638438249037495292209294821072874416687379305802536203251968241003722535679187,0.02004408836364746,"((9400859623816370482955115275975420860842911360141840368269513055663730114735239469449771794718118799185012952690321815029421786512067759654038402548317094162010150625971643426962107668675018307996875878919641271522867319440350512218222764604746148442054309931389481186429663928457102443399232198059433796623276433714786760906945484590670957572267483242761466483705658875321789178094957750509909112990737811042613855623029100491552381199945288524241708981880867, 1939612658412387799403010799131195425285281100613910232117406731612589807200314416168552311008372794047717187540306696034799562725576399567125939241148320064790902433868880735761731397043187774890786287797778201061344146947223594845627929545298515046591577967744106507008033520558539081923461006035900099155186607634258469008517248154309503687601677855686060615711050250756824268664607638438249037495292209294821072874416687379305802536203251968241003722535679187), b'Rk6v\xd7+zs\xab\xb1\xb1\xe3\xec\xaa\xe4\t\xfeIt\xdb\xb6%<vr\x95\xfbd\xd3)\xd0V+!\x8e\x0b7\xa9d\t\xdf\x0c`\xc5}\xc9\xa1\xfb')"
1070468991950587745895086437405980616568252725839736090036451352873426616077986491142449890159870723843513616036702794908677941926503442766787456903194909170050804779788402580623362315091074221929579810494465382883066864281837873662870725959245992227896073093762230172891487810585200832051828611598392830600022683654148981848852712707224485982113946469615463157260154668320492405178128508051748214079083354040811726440515184575535035942575942693761962421982849853,0.01469111442565918,"((46425830246955512187228780420132496536558560440600439587875538782762425904701073857707923903531637772711717934024137573453397494517775949709026921974138820381813934510302935878342883524094397309752640709694089976656114121669214426282709685768473469656281877434049741677382968061021320665589620669115988584565463764820824132231699833462721537057706493610312597892155074385617750536151071413686167148282908109749972042503217747550216146104197214057533845495863313, 1070468991950587745895086437405980616568252725839736090036451352873426616077986491142449890159870723843513616036702794908677941926503442766787456903194909170050804779788402580623362315091074221929579810494465382883066864281837873662870725959245992227896073093762230172891487810585200832051828611598392830600022683654148981848852712707224485982113946469615463157260154668320492405178128508051748214079083354040811726440515184575535035942575942693761962421982849853), b'\xe9\x10\x07\x1d\x15\x9a7f \xbdU\x00\x9e\xd0\xf5\xf2|\x0b\x8bV3\x0b\x14/\x98\x01Zw\xb9\xad\xa0\x15&\xa65\x9cz\x9du\xbc\xa5\x80+n\x99~k\x1b')"
929690447536726850056713918652819653697420633761417347788146122575467897486748640317546080865474148624017203882162720975909161065626876002745523402100209295543695051310619519053216494336396514844145075443286530130093890713103610713461523667613003653417825681306347070988526651325243969626847973277099046083252812945168626189445506130111371720786562317825527778842508194096420022754154734929568521080163926550983924063589015987162424677987131002883981306407735491,0.01628899574279785,"((52942193732487256987681419999436553223362182295814250349140324442325170695961493448506486657956406184505533509600757371759672384456284560940771980564493350785885816543624126185131698999847034395539503483502687808837036881090565575875774600632040377224049004448253334679148042575946691980600530286644385350825141959103994732420998791348966412175059879103136294614282701342481019748820670896501983215661031757619074935056551071020800782061446041284519949418124279, 929690447536726850056713918652819653697420633761417347788146122575467897486748640317546080865474148624017203882162720975909161065626876002745523402100209295543695051310619519053216494336396514844145075443286530130093890713103610713461523667613003653417825681306347070988526651325243969626847973277099046083252812945168626189445506130111371720786562317825527778842508194096420022754154734929568521080163926550983924063589015987162424677987131002883981306407735491), b'\x1e\xd2i\x86\x98\xa7\xf6N\x1bZ\x92\xd0Q\xa3\xce\xf6\xd1TD}\x04\xf0\xe1\x8f\xcd\xa5\x06H\x8f\xddO%\xce\xab\x1d\x8fK`>c>\xcdS\x01\x1d\xc2\xb4\xb2')"
1416088299761125856971620295811237810367897163299588616286131894488484434220019210395734389807966038463118027753252126864563766700324139003520265541525066561761776276125786817013653785766769980693492988019436599067448881954034332282513054563021530089143069076807354126142482966014785642708982678155937499287964227662934147805466383097930423008465228198559904176663153992983207384806872722971582398461431134691747925187750355399942082919331044470962430819937734867,0.014500141143798828,"((41601854212555654673572672893503577535019321315596823607566240461981418373286873716785842910825438582113466806528224788652440427681531960836683505074654406611864824807533912528049686172587083717468355363980859496877638726122807339160830560386274688647523357406426312066765582081462215582126452545932192994773139850359658670634253585947551242455644274015645411985656945817821248392752916352672484433520566309140003075911614726330832306030392027322397162872081416, 1416088299761125856971620295811237810367897163299588616286131894488484434220019210395734389807966038463118027753252126864563766700324139003520265541525066561761776276125786817013653785766769980693492988019436599067448881954034332282513054563021530089143069076807354126142482966014785642708982678155937499287964227662934147805466383097930423008465228198559904176663153992983207384806872722971582398461431134691747925187750355399942082919331044470962430819937734867), b';\xdelj\x87\x15\x193\xdexe\x9b\xad\x94\x99=7\x18\xfc\x17 \x8b\xcf\xdc""P{\x7f\r\xdc\x8eG.\x05-\xde\xc7\xa4\x9fH\xbe<U%\xe0\xee\xde{')"
1735940119378287885929916883729604162600504372241288645847283601376219295489620764289232797064050560538913605763592319601781249579257460544403972020370853288813931979599232040281101292650952388446476905838595850046120735243046270818133650890225657251029474806410138000676993959857566114892729710471220441787296320375866512538671613569472825229418410592483304343130367508904295332357828886862996045936313995091323907163090720572126949683963960217136378936709861823,0.016696929931640625,"((18788368682753465758897247848952300759826028354620340979163820606782438709597339820836856316095111886796658908536126260732084811382565884323812555161233161621853622255046908060293788669711753234011209869462644015736557805472856178688394181236086951077175842230723072117155824349822631175339371016413957507687373033832856269106712320811097445257865931497210835001439490362954186165769414232286906073176767250763579929100011182470512672427590176268401841850772895, 1735940119378287885929916883729604162600504372241288645847283601376219295489620764289232797064050560538913605763592319601781249579257460544403972020370853288813931979599232040281101292650952388446476905838595850046120735243046270818133650890225657251029474806410138000676993959857566114892729710471220441787296320375866512538671613569472825229418410592483304343130367508904295332357828886862996045936313995091323907163090720572126949683963960217136378936709861823), b'3\x93\xa0\xd2\x083A\x1a\xa5\xa3\xdej\xe3\x95\x1b\xcb\xe9=\xaf\x14\xfa)^\xdb\xd3V\xf0B\xc8\x1b\xe1[\xb2\xd3\xf0\xde\xec\x01\xf3Y\x17\x1c\xc0KR\x9c\x18\xec')"
550307339490124917171090695262468279052420371612766318749351025897796940985272003798398081236937456140015008697809614209134529287565646698750380395429312748376794506061523790952707563612588264458775289014753428474659978927045927048728532613865659131904680012040100020002917944274742613419515908575658193169691088137884702410627509546093055503575523167333140387059260682547677770163107755254833878673229065752914385284440195296961522620005397260445736762074269319,0.024836063385009766,"((46656075103120341766832229807856985854461208148230070575321588102427294607110774384467859292588160129701185100598783584521354643022269200992041907373792086596147949622013862362854475978196061169273035631886780246414831633146319286938119579002133852969957820763149694584431571254445152604567597059966261967678251554081354661395135168103533357241376834814310523592312937692432880512949126144696332284785451628773393091101308107154143963214943596887107545372485898, 550307339490124917171090695262468279052420371612766318749351025897796940985272003798398081236937456140015008697809614209134529287565646698750380395429312748376794506061523790952707563612588264458775289014753428474659978927045927048728532613865659131904680012040100020002917944274742613419515908575658193169691088137884702410627509546093055503575523167333140387059260682547677770163107755254833878673229065752914385284440195296961522620005397260445736762074269319), b""]- \x8f\xdc\x06\xbe\xa2\xc2f\xfc5\x13_0os\x04\x19Sv'\xcbX^\x11%\xfda,\x90Ksr\xa2\xe0\x03\x9e\xf6\xcc\x83UJ\xf806\xa8\xf7"")"
547211318344097302260865862372341154802025552647417077344971321711315149920131535530641780944314913448409780265822229588749558582324048426490035088934602957069615830186875921510335032393393360288676689866676394674794048594618759508055299686856610369167933348215401498311831467285849874643320611774225640400376883609563198374627940061085088406807163033552861224631566463767178638848440136020922929958199206629717560290113540165964286449212948254318250419880982131,0.01984381675720215,"((41795400963661127982576346208008589773260176368258952951066290088509282448560599185345093273897089301804385467110651192061888733014611452083337218797247689263817623507124518525843775379042350597864674106900016685829119434175889267224612911036670396824491560432050864601316068039862927089966873810809482144596445548912721394891948201298485388717378106130267148624289164440107688440843955256789485639423290792850172257769498855102403089259137636864120902377199699, 547211318344097302260865862372341154802025552647417077344971321711315149920131535530641780944314913448409780265822229588749558582324048426490035088934602957069615830186875921510335032393393360288676689866676394674794048594618759508055299686856610369167933348215401498311831467285849874643320611774225640400376883609563198374627940061085088406807163033552861224631566463767178638848440136020922929958199206629717560290113540165964286449212948254318250419880982131), b'\xa9\x13#h\xbdt\x0f\xae)\x18\x0cS\xaa=\x08\x1e\x9e+2F\x8a\xaa`qx)\x0e\x9f\xbb\xeb\x1cL\xf7@\x97\x16\xb6_\x82\x17\xc8\x12\x07\xfc\xf4E\xa2\xab')"
1517342777025601615610736748339716294227951208902477339537285002416787824660092082068498388791562655828560082433439937370460000881407818515915448897529698241595059125286433967487941318816365294243032281069507356879270688208154090897046594644054250819814664272892326135602502204873397045075232128572198432689469662990728869337621538371721546730507804248548056101672509046067469197138082488675180906529608089160049994202152927791022875242981567074327146543922781643,0.015022039413452148,"((10961595651150831356696090619241291751702749957800861146444366880033677138394073100639638793364117641688358183715700323587329854184587156926599343360334955251576291855006855667666233406078757848330464171897493708981110330561501126406288104660886834339354264906675239357496964682887934431155283759566657960678541986916094923001165163834512234266856402024772648464809905451484111443555119930466947362656764552339199759834367946756298055239617227402578393854618049, 1517342777025601615610736748339716294227951208902477339537285002416787824660092082068498388791562655828560082433439937370460000881407818515915448897529698241595059125286433967487941318816365294243032281069507356879270688208154090897046594644054250819814664272892326135602502204873397045075232128572198432689469662990728869337621538371721546730507804248548056101672509046067469197138082488675180906529608089160049994202152927791022875242981567074327146543922781643), b""w~Ls\xe4\x17]j\x85\xae\x08&\x1f7\x07\xb9+\x8d\xdf\xc6\x04'\x7f\x04d\xd8\x1d\x85\xb4V.*\xe2\xfb\xe6\x1eT!\xe4\xe3\x90\x8bN\x15|r\xa9["")"
1052482002236861040852923224127557021736663803436205736497271431894332914022176280489275783540384126675141164416814052319471328046021920826300591875691615866578792611256562967015655824885463665430969955647823524173409917045470449483621789189552697042117730238340898346298468260746623483608822137544047873836592674442223653092354312359355145610764782758484500862618559265651735607386068096225271589749985012562636653234386621337548337187708857522155884913236217119,0.014782905578613281,"((17493232306812090660461772932828473638763445638104825876038445483363911334737318608425795109113457487431716325480650608659161646864292656297607343906518159094324741169540374134931790296130363379577976972857387835765063637249685654075810379045476335390560695016015592894395789966645998970088632095710444071019622894343563526732694796049769819607712301715291982653220459251761170606445450384352299688365963880601259209782502391471204623218361184847193407873147263, 1052482002236861040852923224127557021736663803436205736497271431894332914022176280489275783540384126675141164416814052319471328046021920826300591875691615866578792611256562967015655824885463665430969955647823524173409917045470449483621789189552697042117730238340898346298468260746623483608822137544047873836592674442223653092354312359355145610764782758484500862618559265651735607386068096225271589749985012562636653234386621337548337187708857522155884913236217119), b'\t\xf6""\x81\x1c\x05\xa5\xe0\x1f\n\'7(;8\xcc] ,Z\x04\xbd\x19\xa2GE\x14,\xfb\xd2\x1eK\xd5[fG\x1f\xa6J\xd9t\xb1\xeeE\x11O\xf2u')"
649799978809827312034460542821867937558510281790874775168373127217956176799328748509823667666441870991553152510720228369099462172842448716120169012164452954766269988218496925506618558324590977044102796798181447124826275992648489491634469307242878406458765636933004314107579732919402173587573280952851959359067477055856664152141669076133958100091820881698485519768658355820249451240122045393798320612714043457499456347248660729600492738419295165360920563414305017,0.015282869338989258,"((42921187254226121368078863134723345951185869566277976298978859399939265895468352610990546455916329933418286626227786605754856244058421598381602313268588915457346700730848279268734145626517962280298806266506387873989229265095596567119113569839205929820641195569968296935513128876010914528428891624661821507549401560381698013690472945152205814515003026483448847205597633455897945466675423905721833806696169611139259697305144397397098146253377034420446654638430947, 649799978809827312034460542821867937558510281790874775168373127217956176799328748509823667666441870991553152510720228369099462172842448716120169012164452954766269988218496925506618558324590977044102796798181447124826275992648489491634469307242878406458765636933004314107579732919402173587573280952851959359067477055856664152141669076133958100091820881698485519768658355820249451240122045393798320612714043457499456347248660729600492738419295165360920563414305017), b'\xafb\x9a\xe6\x81\xdd\xcevJn\xcen\xf2:\xf9\xa6tF\x8f/]\x10\x83\xd3\xa2\xec-&G\xdc I\xbe\xb3\x13\xb5\xdc\x94\xd6\x11GY\r\x82\xbaD\xe1\xe5')"
100726781046922496752974315870239870145903590081849453024537365761798109083867227069329235408939925919730281759435141756651538862655207607080560951360596291479997767450716897562255773078791911920814745340955563315797923231904215465132844855933924513410238704127394765925786407506580725698523175832948618380278541787980873270155549414861601469703907892664569839801936582355400535243960610764426339086883368602907072766595271748999514739048245842407669890779264763,0.027372121810913086,"((46401861518247868026187967595708760910118443743241652911298960136706394664716517298038433440110878975126887690158573521500022014558425520232825319887508709440526699660665536735950721270702166764967616034080303461129721967796390884931425941834307570867929490680079919060558878453171576937555221990408866183935696822033023889133464865287295665145059415449572234517938446132103647657454867716113563835153016405638759616866221482067955009645626334161927589021471675, 100726781046922496752974315870239870145903590081849453024537365761798109083867227069329235408939925919730281759435141756651538862655207607080560951360596291479997767450716897562255773078791911920814745340955563315797923231904215465132844855933924513410238704127394765925786407506580725698523175832948618380278541787980873270155549414861601469703907892664569839801936582355400535243960610764426339086883368602907072766595271748999514739048245842407669890779264763), b'w\xce@t@\x04U_\xea\xba\x96\x8a\x8a}\x98>\xe6\xf6+\xd5f\xe4\xa1$\xe3\xdf2\xf4V^\x9f\xb2\xc6N\x08y\x03\xfaj\xe3\xdb\xba\xdc\x9d{D\xe3B')"
1918722914514033991115445157356070544774314203056666986930363609858167688375200564934522924780271352865207790599233305968156869106927694917183536226888414185703186183652911815427912988163137423092896140824033457869033242398779154121933392284405428414131160000927874676987638285830395548893165061361376690990161680142181754644099386117490767568206623283025777748022388137726599156354490076753026385023429906143266252791927206789005772887013407903734729356225586879,0.017759084701538086,"((36201466645122907914922241632621487653253914320793258988399706692142015201661591138396408729918447592245009318110766300986753084231813500060527468233700809971841587612543159876048535784677594425641001257930308938011877689610041260211220097506243319779539453709466367854118697427578625620272025039320296989220041055878244987997276115987679570300599435299372644473462126635748864107664307883721588557708154793091375370174607347625976061801079825914823783026971836, 1918722914514033991115445157356070544774314203056666986930363609858167688375200564934522924780271352865207790599233305968156869106927694917183536226888414185703186183652911815427912988163137423092896140824033457869033242398779154121933392284405428414131160000927874676987638285830395548893165061361376690990161680142181754644099386117490767568206623283025777748022388137726599156354490076753026385023429906143266252791927206789005772887013407903734729356225586879), b'\x0e\xf4\xb7(\xf6B\x8e\x96\xfa\xdfJu\xae<\nM\xaf\xbc\x92.\xb9\x91t\xe0}T?\xe2\xf2\x83""\xef\xbb\xdc\xa9\xb7*\x89 \xa8\\\xc5~\xd4*NGM')"
2073042262631954167577538419507604172569405320324539550893598939768405795160917833794552603450092703582644333552369368628492780091473101301772036391221678442173642638632512392962690746896612095424419580346500452861266834549943629241603253717208148313890712082064802057036567881765616243929573689612240628294200860026290789483887319368334180081203752153507560615651553756714915342381692488632215263870973841136442066633756372735438308096040086890083911531604142237,0.0182037353515625,"((39105991108188532188580857428079173210812288724235742758687528083310358688795818659344634527907756240919799438457198429936784445502159104772745295030628930735471597177733266774546656496534440534301476688206329919531316267573487152773215151156899637583546590498948161738954618522675295564476845823455536197474556201836582923712137653855270895261557392299980828464004722198341966512439697838084761897691295545835239942137092824524353384847873257507847998516309859, 2073042262631954167577538419507604172569405320324539550893598939768405795160917833794552603450092703582644333552369368628492780091473101301772036391221678442173642638632512392962690746896612095424419580346500452861266834549943629241603253717208148313890712082064802057036567881765616243929573689612240628294200860026290789483887319368334180081203752153507560615651553756714915342381692488632215263870973841136442066633756372735438308096040086890083911531604142237), b'3\xf3\xf7!\xf8z99\xd5\xdc~\x18>\xb7\xe9ky==\x80#\x9b\x03*\xb6\x11\xd78""\xc6=\x89Z\xe7\xc3\xc8J\x9f \xf1\xcb\x9e2\xee\xc4x\xe8\xee')"
682731527042440894619683989849583765728818070732381659584377703066470762898706046754878265784696385051969216719922414756309474119793270583739988433077145883375068202832718137392478402315850404988738629147798337934383074584584706414169519906110701806759135211308990837297083731763089670434679633001748388445296630307913583004863972302223005388301766942162020379613637101048925371372699483923169642304188212054603527565645590432861113849994516230956190203703132057,0.014819145202636719,"((43618225154216759032430675823766985987003796488524633043686116957902239337844603525582577087034461971616782128032630459951692237899588754687849821092717176048502680031743519073641102791707058554732373923056023979647009720580643139329329333375153975804214782124587703195873186876080778194967678532324354733692428466315684008867858434431317123551184999447192572518499621217701472906489348578603243921136396064278027001656699357101074750039600563372139204298550491, 682731527042440894619683989849583765728818070732381659584377703066470762898706046754878265784696385051969216719922414756309474119793270583739988433077145883375068202832718137392478402315850404988738629147798337934383074584584706414169519906110701806759135211308990837297083731763089670434679633001748388445296630307913583004863972302223005388301766942162020379613637101048925371372699483923169642304188212054603527565645590432861113849994516230956190203703132057), b'L\x9d\xc7\xb7\x93uN\xdcq+\xba""\xb3\x88\'\x1c,\xd0\x1f\xfct\x05\xbb\x82(p\xc8\x8f\xa0\xd6n\x9aFk}c\xa4G\xe5\xcd\x01\x80\xda\x99o\xd3\xf6\xe1')"
719722737272797153444107132813673929614059873918052859315730930895389457499459411745104527577762561575979053897572313845231997587014573071809839052124121105599436506936012761675913009998008441245673874200714310674026091543863567981707913736256735710783716726731092893149007248169196927573833207443249562425728676273990221046908316778448213855429159404931924570830280434948431491897066919797496774765536792155707130289176793004785794002271585120518119643700412419,0.014415979385375977,"((50049177440257006047217867273211594403930179589695639336302624800167390169702549058048631890381791494548133092070911113267779059525938702844599550264341365318819051452428640323479499562855629887465026935297943907987463815374866831189495527847548855011521957204712512128990901974978938925705177701547505085839003062537845591418536690213396133175254808018042059990249837336331313193138711301458681968659314633608599325238168845300743853297900758910638760927843175, 719722737272797153444107132813673929614059873918052859315730930895389457499459411745104527577762561575979053897572313845231997587014573071809839052124121105599436506936012761675913009998008441245673874200714310674026091543863567981707913736256735710783716726731092893149007248169196927573833207443249562425728676273990221046908316778448213855429159404931924570830280434948431491897066919797496774765536792155707130289176793004785794002271585120518119643700412419), b'9\xe8};U\n8\x12\xd2\xec\t\xc8\xa8YWS\xf2A/E\x0fZ\x01IGs\x03p\xb7\x90<~D\xe7\x9bH\x99\xcd\x12\xe3N8\x1cG\x15Z\x94r')"
1387760664247201530438386701367746983942324288164316794954055372617976469030436708834540378478770891822771613882904612757770237102219910934946937563415744082230257792293451730130719479362276948033679574133502322281505146599068904183997093206365233381987141372078766267034701306164642965801180822047438580451972599835386177956167536164409093057324276890541976159838610671403479673497793336408495477560859422088723679839839339114948829063800926036303180982261518969,0.015944242477416992,"((50319760028964893603392645124683512291961838675061879810125411811181846652630248663879096675304221735456543516899197554653951098036802909130693769780184495468599114572753438622691708534915070325519135422597374309571665010123550319376736823302707485147699915079555208189419967488367198534606279983626883884927144472594960028626952330260837939262963142580112697687808652896089048274498910766291488230527710754888798798767666876037022862035851349609662676562514863, 1387760664247201530438386701367746983942324288164316794954055372617976469030436708834540378478770891822771613882904612757770237102219910934946937563415744082230257792293451730130719479362276948033679574133502322281505146599068904183997093206365233381987141372078766267034701306164642965801180822047438580451972599835386177956167536164409093057324276890541976159838610671403479673497793336408495477560859422088723679839839339114948829063800926036303180982261518969), b'\xfdC]\xf5%\x10\x88\x83\x87\xdb\xea\xc1\xa6h\xfa\x9f\xe8\xc9<G\xfc\\\xb0\x17\xcfJ\xe6""\x19\xc79g\xc2;\x05x\x01\xed\x93\x15nEb\xf3\xf7\x02\xe7m')"
5597156692096488759043025027422578032024514844462080906183128581688163789098914484085788175883918505302732478797123400216793286021911957616691984528858341489738133509446656932944764286130542016602118609980817419965273095649718265518605492616080727786679028591997097760427107219765061030041022840713746722541605021429585538527312500274799275068595231767456052502767470472937868270699154180886511476053048811499068608841617629199446874654419802409435831803747793,0.02510690689086914,"((19633927521830178791239409223403895063293531925401693664772175981271410059000101203802358824489162684817113533116793045077088193909164326774513815733332828074830368123736758776564380133788076683696366213073125371346181583991367706222005796911793244253790857008385893122076309231592986495516649425011540643720698831837881246863536181284171700002915924180890472562919318236439304489298650040677881764651668660811118298008263368220496865961953856579382431635345898, 5597156692096488759043025027422578032024514844462080906183128581688163789098914484085788175883918505302732478797123400216793286021911957616691984528858341489738133509446656932944764286130542016602118609980817419965273095649718265518605492616080727786679028591997097760427107219765061030041022840713746722541605021429585538527312500274799275068595231767456052502767470472937868270699154180886511476053048811499068608841617629199446874654419802409435831803747793), b':9~\x86\x8f\xf2%\xa0""X\xe0\xb66\xc4\xcfB\x15\xcb\x89XhJ\xe6\xeaE`_Jw\xa3r\x97+\xb1\xceY\xc7\x89W>\xfe\xc0\xb1:/\x9bi\xee')"
1898889084582160496672960030817946052905990636461023485643270297771939078620972032023861576791603021857627439739149420347437980047187942537091385607699659945280071926307763924928660507214470336247890502086143266267960116714514968401915648293093640986362779631692976608483421623208148145202999659321322198400370766909668175410650993772335522887520923237375329128055788976183972610490342451259279881800593491310123853735388487239161466250713193175967765565888835127,0.01842188835144043,"((4338460491408369850637966263307323292100506200170440370154311008314348828817782001204428520072327106464880565793171206367915750627084264163339333309484084522751744507790743703697020629400755537698459177045142725031648249327026524786335700535339148211882299578516187159594773477828489806893755949914903175607263415770897348800800517623705349451946009344622676428411361342721686751256609523047797896799377736187939794793351074668983719971918055589780036722699025, 1898889084582160496672960030817946052905990636461023485643270297771939078620972032023861576791603021857627439739149420347437980047187942537091385607699659945280071926307763924928660507214470336247890502086143266267960116714514968401915648293093640986362779631692976608483421623208148145202999659321322198400370766909668175410650993772335522887520923237375329128055788976183972610490342451259279881800593491310123853735388487239161466250713193175967765565888835127), b""\xaea\x81\xcc=VE\xf6\x15)g\xc4\xa32\xa8H\x1f\x1fn!A\xd3'\xfc\xfb\xc4\x03L\xa1o\xa7\x8e\xbcW&\x91\x9a\xc2I\xd8\x81\xb0\\4}H\x92G"")"
200159344870715482636218257472634527934134111228716553983815319281849302976089762949749567607258826326537534653243710908181572341717240486909859368379485629142320838784398699337900296402465466337725827241974458390062598590718394827768055901162679694351670208329926581634273029881674460097387579732434632927997227773137087649749971029919952677438998637744384230594155551609783028852086096659519952217060073298276534752475382107465475227689840628301347966143633821,0.017100095748901367,"((2387760461419728555843529878083423230472393186507558958944168887314648459289154004501225039108850619238207615885878523555169937915930494207921768220763157009662765338849593560070572398458006352679034224563619722058365894424555198645950389822446194144870723129896442727499376215782147152654211895867292496702261803224444384124902630542180093171538289023888537233436930178017768421750321163465364538812160070487959743011244592541766150213386091170273391572321318, 200159344870715482636218257472634527934134111228716553983815319281849302976089762949749567607258826326537534653243710908181572341717240486909859368379485629142320838784398699337900296402465466337725827241974458390062598590718394827768055901162679694351670208329926581634273029881674460097387579732434632927997227773137087649749971029919952677438998637744384230594155551609783028852086096659519952217060073298276534752475382107465475227689840628301347966143633821), b'\x84\x02#\xd0Q\xd1\x9fC\xc5\x01\x9fJ\xfd\xc2\xab\x17\\\x13\xa0Z\xf9\x07\x06\r%\xdf<bt\x1eM\x8dB\xff\x8cN\xf8\xcf\x10k\xe0c<R\x01Z\x89\xa5')"
